userPrincipalName,DisplayName,id,Email,givenName,surname,JobTitle,department,employeeType,employeeId,employeeHireDate,officeLocation,city,state,Country,postalCode,companyName,employeeOrgData_division,employeeOrgData_costCenter,accountEnabled,userType,createdDateTime,usageLocation,preferredLanguage,onPremisesSyncEnabled,onPremisesImmutableId,externalUserState,proxyAddresses_Primary,proxyAddresses_Count,proxyAddresses_All,manager_id,manager_displayName,manager_userPrincipalName,manager_mail,manager_jobTitle,ManagerID,BusinessAreaLabel,CountryofEmployment,CompanyCodeLabel,CostCentreLabel,UserName,EffectiveDate,FunctionType,BusinessAreaCode,OrgLevel_3Label,assignedLicenses,HasLicense
bo.xue@contoso.com,Bo Xue,82820fa8-0a85-4344-ad0f-4a47fc0ada4f,bo.xue@contoso.com,Bo,Xue,Support Engineer,IT,Full-Time,EMP55171,2023-04-21T01:54:32Z,Shenzhen Office,Shenzhen,Guangdong,China,499652,Contoso Corporation,Technology,TECH-IT,True,Member,3/5/2025 9:14:45 AM,CN,zh-CN,,,,bo.xue@contoso.com,1,SMTP:bo.xue@contoso.com,a02d2e20-e0d8-4452-8da0-3d55ea3ccd92,Matheus Costa,matheus.costa@contoso.com,matheus.costa@contoso.com,Director of IT,a02d2e20-e0d8-4452-8da0-3d55ea3ccd92,Technology,China,Contoso Corporation,TECH-IT,bo.xue,,,,,Microsoft_Entra_ID_Governance;Defender_Threat_Intelligence;Microsoft_Intune_Suite;Microsoft_365_Copilot;SPE_E5,TRUE
tadashi.ishikawa@contoso.com,Tadashi Ishikawa,f7804946-db70-4818-9e93-0fefd8e9fe33,tadashi.ishikawa@contoso.com,Tadashi,Ishikawa,HR Coordinator,HR,Contractor,C97337,2025-07-08T14:45:13Z,São Paulo Office,São Paulo,São Paulo,Brazil,33009-260,Contoso Corporation,Corporate,CORP-HR,True,Member,4/10/2026 6:18:10 PM,BR,pt-BR,,,,tadashi.ishikawa@contoso.com,2,SMTP:tadashi.ishikawa@contoso.com; smtp:tadashi.ishikawa@contoso.com,d6e84932-6096-487f-a5b8-fe8721dd3905,Erin Parker,erin.parker@contoso.com,erin.parker@contoso.com,Senior HR Manager,d6e84932-6096-487f-a5b8-fe8721dd3905,Corporate,Brazil,Contoso Corporation,CORP-HR,tadashi.ishikawa,,,,,Microsoft_Entra_ID_Governance;Defender_Threat_Intelligence;Microsoft_Intune_Suite;Microsoft_365_Copilot;SPE_E5,TRUE
jing.hou@contoso.com,Jing Hou,385b0b4b-d5db-4ee1-b796-70537c5530a0,jing.hou@contoso.com,Jing,Hou,Support Specialist,Support,Full-Time,E98820,2016-03-14T19:37:29Z,Montreal Office,Montreal,Quebec,Canada,V2H 2B2,Contoso Corporation,Operations,OPS-SUPPORT,True,Member,11/24/2024 4:46:02 AM,CA,en-CA,,,,jing.hou@contoso.com,2,SMTP:jing.hou@contoso.com; smtp:jing.hou@contoso.com,f919454b-fb80-4126-a586-1d6c0176e05d,Nidhi Rao,nidhi.c.rao@contoso.com,nidhi.c.rao@contoso.com,Customer Success Manager,f919454b-fb80-4126-a586-1d6c0176e05d,Operations,Canada,Contoso Corporation,OPS-SUPPORT,jing.hou,,,,,FLOW_FREE;Microsoft_Intune_Suite;Microsoft_Entra_ID_Governance;Defender_Threat_Intelligence;Microsoft_365_Copilot;SPE_E5,TRUE
lina.ismail@contoso.com,Lina Ismail,80b8932b-6359-498c-b2b0-8b430bc383cf,lina.ismail@contoso.com,Lina,Ismail,Customer Support,Support,Full-Time,C13086,2020-03-27T02:31:04Z,Bristol Office,Bristol,England,UK,N16 4SP,Contoso Corporation,Operations,OPS-SUPPORT,True,Member,6/9/2024 12:13:44 AM,GB,en-GB,,,,lina.ismail@contoso.com,1,SMTP:lina.ismail@contoso.com,02c2dfcf-176c-42e1-9dcd-94ecdd62c5b3,Bo Luo,bo.v.luo@contoso.com,bo.v.luo@contoso.com,Customer Success Manager,02c2dfcf-176c-42e1-9dcd-94ecdd62c5b3,Operations,United Kingdom,Contoso Corporation,OPS-SUPPORT,lina.ismail,,,,,Microsoft_Entra_ID_Governance;Defender_Threat_Intelligence;Microsoft_Intune_Suite;Microsoft_365_Copilot;SPE_E5,TRUE
paul.kohler@contoso.com,Paul Kohler,11585636-9abd-47de-8a16-cb3df021adba,paul.kohler@contoso.com,Paul,Kohler,Customer Support,Support,Full-Time,E39087,2023-07-19T08:45:59Z,Marseille Office,Marseille,Provence-Alpes-Côte d'Azur,France,93862,Contoso Corporation,Operations,OPS-SUPPORT,True,Member,9/19/2023 4:08:35 AM,FR,fr-FR,,,,paul.kohler@contoso.com,1,SMTP:paul.kohler@contoso.com,ffbedbeb-f7aa-4da2-80ce-d656018da2aa,Daiki Kimura,daiki.kimura@contoso.com,daiki.kimura@contoso.com,Customer Success Manager,ffbedbeb-f7aa-4da2-80ce-d656018da2aa,Operations,France,Contoso Corporation,OPS-SUPPORT,paul.kohler,,,,,Microsoft_Intune_Suite;Microsoft_Entra_ID_Governance;Defender_Threat_Intelligence;Microsoft_365_Copilot;SPE_E5,TRUE
kwangmin.sim@contoso.com,Kwangmin Sim,8b86d4fb-3b91-4af9-82ee-86ce6d97a913,kwangmin.sim@contoso.com,Kwangmin,Sim,Sales Manager,Sales,Full-Time,EMP27062,2025-12-30T07:43:44Z,Shenzhen Office,Shenzhen,Guangdong,China,868020,Contoso Corporation,Revenue,REV-SALES,True,Member,3/20/2026 5:20:16 AM,CN,zh-CN,,,,kwangmin.sim@contoso.com,2,SMTP:kwangmin.sim@contoso.com; smtp:kwangmin.sim@contoso.com,8b74f982-457a-4594-9f6f-c995f2440179,Sachin Malhotra,sachin.malhotra@contoso.com,sachin.malhotra@contoso.com,Director of Sales,8b74f982-457a-4594-9f6f-c995f2440179,Revenue,China,Contoso Corporation,REV-SALES,kwangmin.sim,,,,,Microsoft_Entra_ID_Governance;Defender_Threat_Intelligence;Microsoft_Intune_Suite;Microsoft_365_Copilot;SPE_E5,TRUE
iris.wright@contoso.com,Iris Wright,199a25ae-bdd7-4802-ae6e-f0242066e5a1,iris.wright@contoso.com,Iris,Wright,Finance Manager,Finance,Full-Time,EMP58784,2017-01-01T03:18:47Z,Hamburg Office,Hamburg,Hamburg,Germany,41392,Contoso Corporation,Corporate,CORP-FIN,True,Member,11/7/2017 12:04:51 AM,DE,de-DE,,,,iris.wright@contoso.com,2,SMTP:iris.wright@contoso.com; smtp:iris.wright@contoso.com,030acf27-4965-4147-9fa1-beae1197a282,Uma Sarin,uma.sarin@contoso.com,uma.sarin@contoso.com,Finance Manager,030acf27-4965-4147-9fa1-beae1197a282,Corporate,Germany,Contoso Corporation,CORP-FIN,iris.wright,,,,,FLOW_FREE;Microsoft_Intune_Suite;Microsoft_Entra_ID_Governance;Defender_Threat_Intelligence;Microsoft_365_Copilot;SPE_E5,TRUE
qing.lu@contoso.com,Qing Lu,8ec36da5-c5c1-4dd0-a4c7-927551fbeed9,qing.lu@contoso.com,Qing,Lu,Marketing Coordinator,Marketing,Full-Time,EMP27476,2018-12-12T08:40:13Z,Lyon Office,Lyon,Auvergne-Rhône-Alpes,France,82103,Contoso Corporation,Revenue,REV-MKT,True,Member,9/21/2024 12:05:55 AM,FR,fr-FR,,,,qing.lu@contoso.com,1,SMTP:qing.lu@contoso.com,eff69275-5a09-4b44-a285-44f47e68f912,Dawei Zhang,dawei.h.zhang@contoso.com,dawei.h.zhang@contoso.com,Director of Marketing,eff69275-5a09-4b44-a285-44f47e68f912,Revenue,France,Contoso Corporation,REV-MKT,qing.lu,,,,,Microsoft_Entra_ID_Governance;Defender_Threat_Intelligence;Microsoft_Intune_Suite;Microsoft_365_Copilot;SPE_E5,TRUE
felipe.costa@contoso.com,Felipe Costa,cf151a9e-f346-4e17-9b00-e64f1732c2be,felipe.costa@contoso.com,Felipe,Costa,Network Engineer,IT,Full-Time,EMP92006,2021-03-11T17:55:45Z,Rio de Janeiro Office,Rio de Janeiro,Rio de Janeiro,Brazil,44924-245,Contoso Corporation,Technology,TECH-IT,True,Member,12/8/2025 9:17:39 PM,BR,pt-BR,,,,felipe.costa@contoso.com,1,SMTP:felipe.costa@contoso.com,1a6afd96-5e09-4f49-82ec-3b4d01d35c18,Tejas Puri,tejas.puri@contoso.com,tejas.puri@contoso.com,Director of IT,1a6afd96-5e09-4f49-82ec-3b4d01d35c18,Technology,Brazil,Contoso Corporation,TECH-IT,felipe.costa,,,,,Microsoft_Entra_ID_Governance;Defender_Threat_Intelligence;Microsoft_Intune_Suite;Microsoft_365_Copilot;SPE_E5,TRUE
yuji.mori@contoso.com,Yuji Mori,32f84be7-7f2f-45ef-ba65-5a9553aa3311,yuji.mori@contoso.com,Yuji,Mori,Attorney,Legal,Full-Time,C75086,2021-06-10T07:07:14Z,Tokyo Office,Tokyo,Tokyo,Japan,578-8747,Contoso Corporation,Corporate,CORP-LEGAL,True,Member,3/4/2022 4:12:53 PM,JP,ja-JP,,,,yuji.mori@contoso.com,2,SMTP:yuji.mori@contoso.com; smtp:yuji.mori@contoso.com,e07abd99-6144-4709-ab3f-0de935290a2b,Luc Faure,luc.faure@contoso.com,luc.faure@contoso.com,Senior Legal Counsel,e07abd99-6144-4709-ab3f-0de935290a2b,Corporate,Japan,Contoso Corporation,CORP-LEGAL,yuji.mori,,,,,Microsoft_Intune_Suite;Microsoft_Entra_ID_Governance;Defender_Threat_Intelligence;Microsoft_365_Copilot;SPE_E5,TRUE
daiki.shibata@contoso.com,Daiki Shibata,eed8c142-25bd-4b6f-9467-78e8d92711f2,daiki.shibata@contoso.com,Daiki,Shibata,HR Coordinator,HR,Full-Time,E95695,2024-01-07T10:09:35Z,Tokyo Office,Tokyo,Tokyo,Japan,389-2069,Contoso Corporation,Corporate,CORP-HR,True,Member,5/6/2024 11:55:58 AM,JP,ja-JP,True,5G+dJMp8Ttm7rhYJ0qCOfw==,,daiki.shibata@contoso.com,1,SMTP:daiki.shibata@contoso.com,8ff3bd9e-b351-438d-ba8e-2d40160b2f7e,Cristian Martinez,cristian.martinez@contoso.com,cristian.martinez@contoso.com,HR Manager,8ff3bd9e-b351-438d-ba8e-2d40160b2f7e,Corporate,Japan,Contoso Corporation,CORP-HR,daiki.shibata,,,,,FLOW_FREE;Microsoft_Intune_Suite;Microsoft_Entra_ID_Governance;Defender_Threat_Intelligence;Microsoft_365_Copilot;SPE_E5,TRUE
naomi.taylor@contoso.com,Naomi Taylor,c6501c42-9c14-4efe-8e8c-1278b774859b,naomi.taylor@contoso.com,Naomi,Taylor,Content Strategist,Marketing,Contractor,C23856,2016-12-21T00:22:40Z,Melbourne Office,Melbourne,Victoria,Australia,9814,Contoso Corporation,Revenue,REV-MKT,True,Member,10/2/2025 6:48:20 AM,AU,en-AU,,,,naomi.taylor@contoso.com,1,SMTP:naomi.taylor@contoso.com,31c48bb1-e6c7-41e2-bf00-0c97a5aa879b,Preeti Mehta,preeti.mehta@contoso.com,preeti.mehta@contoso.com,Director of Marketing,31c48bb1-e6c7-41e2-bf00-0c97a5aa879b,Revenue,Australia,Contoso Corporation,REV-MKT,naomi.taylor,,,,,Microsoft_Entra_ID_Governance;Defender_Threat_Intelligence;Microsoft_Intune_Suite;Microsoft_365_Copilot;SPE_E5,TRUE
jing.b.hou@contoso.com,Jing Hou,6667a68a-0039-4b93-a8e8-d8d8fb75dac5,jing.b.hou@contoso.com,Jing,Hou,Account Executive,Sales,Full-Time,EMP24584,2016-08-27T02:30:01Z,Shanghai Office,Shanghai,Shanghai,China,845100,Contoso Corporation,Revenue,REV-SALES,True,Member,11/9/2019 1:23:12 PM,CN,zh-CN,,,,jing.b.hou@contoso.com,1,SMTP:jing.b.hou@contoso.com,1742b921-5422-4ffc-8608-20275f4b6951,Wan Shao,wan.shao@contoso.com,wan.shao@contoso.com,Director of Sales,1742b921-5422-4ffc-8608-20275f4b6951,Revenue,China,Contoso Corporation,REV-SALES,jing.b.hou,,,,,Microsoft_Entra_ID_Governance;Defender_Threat_Intelligence;Microsoft_Intune_Suite;Microsoft_365_Copilot;SPE_E5,TRUE
karina.souza@contoso.com,Karina Souza,d6e30f0e-76d1-4338-be76-7b995986365f,karina.souza@contoso.com,Karina,Souza,Finance Manager,Finance,Part-Time,EMP54419,2016-10-04T10:39:33Z,Belo Horizonte Office,Belo Horizonte,Minas Gerais,Brazil,80684-486,Contoso Corporation,Corporate,CORP-FIN,True,Member,8/29/2024 2:59:05 PM,BR,pt-BR,,,,karina.souza@contoso.com,1,SMTP:karina.souza@contoso.com,c43680ed-82c9-4910-a26b-22b261f0959a,Anais Lambert,anais.lambert@contoso.com,anais.lambert@contoso.com,Director of Finance,c43680ed-82c9-4910-a26b-22b261f0959a,Corporate,Brazil,Contoso Corporation,CORP-FIN,karina.souza,,,,,FLOW_FREE;Microsoft_Intune_Suite;Microsoft_Entra_ID_Governance;Defender_Threat_Intelligence;Microsoft_365_Copilot;SPE_E5,TRUE
femi.obi@contoso.com,Femi Obi,7212c703-06eb-4f2e-90fd-aac52e688c4a,femi.obi@contoso.com,Femi,Obi,HR Coordinator,HR,Full-Time,EMP60956,2025-10-18T22:20:24Z,Chicago Office,Chicago,Illinois,USA,43931,Contoso Corporation,Corporate,CORP-HR,True,Member,12/20/2025 7:24:39 PM,US,en-US,,,,femi.obi@contoso.com,1,SMTP:femi.obi@contoso.com,9c50195e-1643-4cb2-9553-0ffcd62565c5,Omar Sharif,omar.sharif@contoso.com,omar.sharif@contoso.com,HR Manager,9c50195e-1643-4cb2-9553-0ffcd62565c5,Corporate,United States,Contoso Corporation,CORP-HR,femi.obi,,,,,Microsoft_Intune_Suite;Microsoft_Entra_ID_Governance;Defender_Threat_Intelligence;Microsoft_365_Copilot;SPE_E5,TRUE
esteban.pacheco@contoso.com,Esteban Pacheco,8852cca6-e199-4e39-8271-bd0940a2b98b,esteban.pacheco@contoso.com,Esteban,Pacheco,Marketing Coordinator,Marketing,Full-Time,E69844,2019-11-21T22:32:18Z,Brasília Office,Brasília,Distrito Federal,Brazil,35024-281,Contoso Corporation,Revenue,REV-MKT,True,Member,12/5/2024 3:22:43 AM,BR,pt-BR,,,,esteban.pacheco@contoso.com,1,SMTP:esteban.pacheco@contoso.com,2179c840-83c0-4119-8aa1-e6754bbed2ab,Phuong Bui,phuong.bui@contoso.com,phuong.bui@contoso.com,Senior Marketing Manager,2179c840-83c0-4119-8aa1-e6754bbed2ab,Revenue,Brazil,Contoso Corporation,REV-MKT,esteban.pacheco,,,,,FLOW_FREE;Microsoft_Intune_Suite;Microsoft_Entra_ID_Governance;Defender_Threat_Intelligence;Microsoft_365_Copilot;SPE_E5,TRUE
rodrigo.vieira@contoso.com,Rodrigo Vieira,6e7565e2-15cb-47d7-82e7-84ecdd253e95,rodrigo.vieira@contoso.com,Rodrigo,Vieira,Marketing Coordinator,Marketing,Full-Time,C63377,2016-12-19T20:37:17Z,São Paulo Office,São Paulo,São Paulo,Brazil,18160-423,Contoso Corporation,Revenue,REV-MKT,True,Member,3/23/2017 4:35:22 AM,BR,pt-BR,,,,rodrigo.vieira@contoso.com,2,SMTP:rodrigo.vieira@contoso.com; smtp:rodrigo.vieira@contoso.com,4791151b-a6e8-4336-89fe-fd4d83939dc4,Pranav Agarwal,pranav.agarwal@contoso.com,pranav.agarwal@contoso.com,Senior Marketing Manager,4791151b-a6e8-4336-89fe-fd4d83939dc4,Revenue,Brazil,Contoso Corporation,REV-MKT,rodrigo.vieira,,,,,Microsoft_Intune_Suite;Microsoft_Entra_ID_Governance;Defender_Threat_Intelligence;Microsoft_365_Copilot;SPE_E5,TRUE
donghyun.lim@contoso.com,Donghyun Lim,50fcfd1d-27f4-4766-96ad-5a26d67504c3,donghyun.lim@contoso.com,Donghyun,Lim,Accountant,Finance,Contractor,E39318,2020-05-25T08:49:58Z,Beijing Office,Beijing,Beijing,China,539302,Contoso Corporation,Corporate,CORP-FIN,True,Member,11/10/2022 12:25:50 AM,CN,zh-CN,,,,donghyun.lim@contoso.com,2,SMTP:donghyun.lim@contoso.com; smtp:donghyun.lim@contoso.com,371e7ef8-166c-4593-8280-0fa9a6b1fe79,Akari Miyazaki,akari.miyazaki@contoso.com,akari.miyazaki@contoso.com,Director of Finance,371e7ef8-166c-4593-8280-0fa9a6b1fe79,Corporate,China,Contoso Corporation,CORP-FIN,donghyun.lim,,,,,Microsoft_Entra_ID_Governance;Defender_Threat_Intelligence;Microsoft_Intune_Suite;Microsoft_365_Copilot;SPE_E5,TRUE
amara.keita@contoso.com,Amara Keita,8b24c18a-ee5f-488e-a639-9c3a9aa1c912,amara.keita@contoso.com,Amara,Keita,Account Executive,Sales,Part-Time,EMP64511,2023-10-15T09:02:46Z,Frankfurt Office,Frankfurt,Hesse,Germany,22640,Contoso Corporation,Revenue,REV-SALES,True,Member,11/27/2025 4:50:55 PM,DE,de-DE,,,,amara.keita@contoso.com,2,SMTP:amara.keita@contoso.com; smtp:amara.keita@contoso.com,8b74f982-457a-4594-9f6f-c995f2440179,Sachin Malhotra,sachin.malhotra@contoso.com,sachin.malhotra@contoso.com,Director of Sales,8b74f982-457a-4594-9f6f-c995f2440179,Revenue,Germany,Contoso Corporation,REV-SALES,amara.keita,,,,,Microsoft_Entra_ID_Governance;Defender_Threat_Intelligence;Microsoft_Intune_Suite;Microsoft_365_Copilot;SPE_E5,TRUE
lei.xu@contoso.com,Lei Xu,7d0d6d54-1403-4b6c-a81d-e6303a665f4f,lei.xu@contoso.com,Lei,Xu,Logistics Manager,Operations,Contractor,C82000,2019-12-30T18:19:31Z,Shanghai Office,Shanghai,Shanghai,China,569903,Contoso Corporation,Operations,OPS-CORE,True,Member,2/28/2020 2:20:07 PM,CN,zh-CN,,,,lei.xu@contoso.com,1,SMTP:lei.xu@contoso.com,d153c490-426b-4010-be20-d3f910b21e7b,Xin Xie,xin.xie@contoso.com,xin.xie@contoso.com,Operations Manager,d153c490-426b-4010-be20-d3f910b21e7b,Operations,China,Contoso Corporation,OPS-CORE,lei.xu,,,,,Microsoft_Entra_ID_Governance;Defender_Threat_Intelligence;Microsoft_Intune_Suite;Microsoft_365_Copilot;SPE_E5,TRUE
cooper.brown@contoso.com,Cooper Brown,28035387-6bad-4064-b015-feba3888765e,cooper.brown@contoso.com,Cooper,Brown,SEO Specialist,Marketing,Full-Time,E48441,2025-08-22T23:07:25Z,Toronto Office,Toronto,Ontario,Canada,Y6X 2G8,Contoso Corporation,Revenue,REV-MKT,True,Member,12/1/2025 6:16:59 PM,CA,en-CA,,,,cooper.brown@contoso.com,1,SMTP:cooper.brown@contoso.com,1f2c97d5-cafb-4fa3-b981-79230f128195,Natsuki Kondo,natsuki.kondo@contoso.com,natsuki.kondo@contoso.com,Marketing Manager,1f2c97d5-cafb-4fa3-b981-79230f128195,Revenue,Canada,Contoso Corporation,REV-MKT,cooper.brown,,,,,Microsoft_Entra_ID_Governance;Defender_Threat_Intelligence;Microsoft_Intune_Suite;Microsoft_365_Copilot;SPE_E5,TRUE
sofia.castro@contoso.com,Sofia Castro,69f58b91-43d1-4612-866a-429369ece5be,sofia.castro@contoso.com,Sofia,Castro,Finance Manager,Finance,Part-Time,C96832,2017-06-01T09:00:45Z,Montreal Office,Montreal,Quebec,Canada,T5P 9X4,Contoso Corporation,Corporate,CORP-FIN,True,Member,3/18/2021 12:32:30 PM,CA,en-CA,,,,sofia.castro@contoso.com,1,SMTP:sofia.castro@contoso.com,bea98ae9-62bc-47e5-a12b-353f52f278b7,Henrique Ribeiro,henrique.ribeiro@contoso.com,henrique.ribeiro@contoso.com,Director of Finance,bea98ae9-62bc-47e5-a12b-353f52f278b7,Corporate,Canada,Contoso Corporation,CORP-FIN,sofia.castro,,,,,Microsoft_Entra_ID_Governance;Defender_Threat_Intelligence;Microsoft_Intune_Suite;Microsoft_365_Copilot;SPE_E5,TRUE
chuka.mbeki@contoso.com,Chuka Mbeki,48580eca-d725-4a61-b423-46ef6bb1dfec,chuka.mbeki@contoso.com,Chuka,Mbeki,Recruiter,HR,Full-Time,EMP35868,2018-08-06T19:10:29Z,Berlin Office,Berlin,Berlin,Germany,48105,Contoso Corporation,Corporate,CORP-HR,True,Member,10/23/2018 3:35:23 AM,DE,de-DE,,,,chuka.mbeki@contoso.com,2,SMTP:chuka.mbeki@contoso.com; smtp:chuka.mbeki@contoso.com,e967976c-119c-4277-82d9-f5a5643a35cb,Rodrigo Rodriguez,rodrigo.rodriguez@contoso.com,rodrigo.rodriguez@contoso.com,Director of People,e967976c-119c-4277-82d9-f5a5643a35cb,Corporate,Germany,Contoso Corporation,CORP-HR,chuka.mbeki,,,,,Microsoft_Entra_ID_Governance;Defender_Threat_Intelligence;Microsoft_Intune_Suite;Microsoft_365_Copilot;SPE_E5,TRUE
zhiyuan.sun@contoso.com,Zhiyuan Sun,36430f78-f0e1-4a27-86bc-338dc1ed2c9f,zhiyuan.sun@contoso.com,Zhiyuan,Sun,Account Executive,Sales,Full-Time,E99943,2015-06-13T18:05:59Z,Shanghai Office,Shanghai,Shanghai,China,995638,Contoso Corporation,Revenue,REV-SALES,True,Member,11/1/2016 12:10:34 AM,CN,zh-CN,,,,zhiyuan.sun@contoso.com,2,SMTP:zhiyuan.sun@contoso.com; smtp:zhiyuan.sun@contoso.com,3c1ac9a7-70c1-4c71-a0e4-c0c50f7a3018,Isla Baker,isla.baker@contoso.com,isla.baker@contoso.com,Regional Sales Director,3c1ac9a7-70c1-4c71-a0e4-c0c50f7a3018,Revenue,China,Contoso Corporation,REV-SALES,zhiyuan.sun,,,,,Microsoft_Entra_ID_Governance;Defender_Threat_Intelligence;Microsoft_Intune_Suite;Microsoft_365_Copilot;SPE_E5,TRUE
zainab.mahfouz@contoso.com,Zainab Mahfouz,c5da7247-0886-4b1a-8bfe-32a406fd0dfc,zainab.mahfouz@contoso.com,Zainab,Mahfouz,SEO Specialist,Marketing,Full-Time,EMP83869,2016-05-02T10:40:01Z,Toronto Office,Toronto,Ontario,Canada,E7X 3A0,Contoso Corporation,Revenue,REV-MKT,True,Member,1/27/2022 1:54:26 AM,CA,en-CA,,,,zainab.mahfouz@contoso.com,2,SMTP:zainab.mahfouz@contoso.com; smtp:zainab.mahfouz@contoso.com,2179c840-83c0-4119-8aa1-e6754bbed2ab,Phuong Bui,phuong.bui@contoso.com,phuong.bui@contoso.com,Marketing Manager,2179c840-83c0-4119-8aa1-e6754bbed2ab,Revenue,Canada,Contoso Corporation,REV-MKT,zainab.mahfouz,,,,,Microsoft_Entra_ID_Governance;Defender_Threat_Intelligence;Microsoft_Intune_Suite;Microsoft_365_Copilot;SPE_E5,TRUE
faisal.qasim@contoso.com,Faisal Qasim,6f90e4cb-0d26-48ab-a1f3-f88cb34a0010,faisal.qasim@contoso.com,Faisal,Qasim,Operations Coordinator,Operations,Full-Time,C92103,2024-09-21T05:31:16Z,Atlanta Office,Atlanta,Georgia,USA,12508,Contoso Corporation,Operations,OPS-CORE,True,Member,1/31/2025 1:51:49 PM,US,en-US,,,,faisal.qasim@contoso.com,1,SMTP:faisal.qasim@contoso.com,03ea0fdc-4b3f-4bb9-9548-b92993924554,Ananya Oberoi,ananya.oberoi@contoso.com,ananya.oberoi@contoso.com,Operations Manager,03ea0fdc-4b3f-4bb9-9548-b92993924554,Operations,United States,Contoso Corporation,OPS-CORE,faisal.qasim,,,,,Microsoft_Entra_ID_Governance;Defender_Threat_Intelligence;Microsoft_Intune_Suite;Microsoft_365_Copilot;SPE_E5,TRUE
anjali.ghosh@contoso.com,Anjali Ghosh,d5b8147c-58e7-44ef-b074-a5bddbe00441,anjali.ghosh@contoso.com,Anjali,Ghosh,Operations Manager,Operations,Full-Time,C97804,2015-11-21T06:26:25Z,Mumbai Office,Mumbai,Maharashtra,India,635818,Contoso Corporation,Operations,OPS-CORE,True,Member,10/20/2016 5:48:57 PM,IN,en-IN,,,,anjali.ghosh@contoso.com,2,SMTP:anjali.ghosh@contoso.com; smtp:anjali.ghosh@contoso.com,85cb42b4-e57d-4c48-b3ff-fc394f509e01,Yaqi Zhou,yaqi.zhou@contoso.com,yaqi.zhou@contoso.com,Operations Manager,85cb42b4-e57d-4c48-b3ff-fc394f509e01,Operations,India,Contoso Corporation,OPS-CORE,anjali.ghosh,,,,,Microsoft_Entra_ID_Governance;Defender_Threat_Intelligence;Microsoft_Intune_Suite;Microsoft_365_Copilot;SPE_E5,TRUE
jack.wilson@contoso.com,Jack Wilson,f539299f-ce09-4d96-9368-08ead2d162eb,jack.wilson@contoso.com,Jack,Wilson,Attorney,Legal,Part-Time,C13033,2016-11-30T13:58:37Z,Frankfurt Office,Frankfurt,Hesse,Germany,90329,Contoso Corporation,Corporate,CORP-LEGAL,True,Member,5/17/2020 3:01:48 AM,DE,de-DE,,,,,0,,bb89d40d-428e-4768-9d72-e95e78cad10e,Julio Azevedo,julio.azevedo@contoso.com,julio.azevedo@contoso.com,Senior Legal Counsel,bb89d40d-428e-4768-9d72-e95e78cad10e,Corporate,Germany,Contoso Corporation,CORP-LEGAL,jack.wilson,,,,,Microsoft_Entra_ID_Governance;Defender_Threat_Intelligence;Microsoft_Intune_Suite;Microsoft_365_Copilot;SPE_E5,TRUE
bronte.brown@contoso.com,Bronte Brown,dc79e413-49f7-46d3-a111-128a4fa92cb2,bronte.brown@contoso.com,Bronte,Brown,Legal Counsel,Legal,Full-Time,EMP53934,2023-10-19T14:02:38Z,Edinburgh Office,Edinburgh,Scotland,UK,N7 2KJ,Contoso Corporation,Corporate,CORP-LEGAL,True,Member,6/4/2025 2:29:19 PM,GB,en-GB,,,,bronte.brown@contoso.com,2,SMTP:bronte.brown@contoso.com; smtp:bronte.brown@contoso.com,c31046d8-f581-49b2-a6ac-1bc70bb56fff,Bisi Juma,bisi.juma@contoso.com,bisi.juma@contoso.com,Legal Counsel,c31046d8-f581-49b2-a6ac-1bc70bb56fff,Corporate,United Kingdom,Contoso Corporation,CORP-LEGAL,bronte.brown,,,,,FLOW_FREE;Microsoft_Intune_Suite;Microsoft_Entra_ID_Governance;Defender_Threat_Intelligence;Microsoft_365_Copilot;SPE_E5,TRUE
ruby.n.wilson@contoso.com,Ruby Wilson,72f36833-5c65-4afc-9c8a-7986e7495c0f,ruby.n.wilson@contoso.com,Ruby,Wilson,Operations Manager,Operations,Part-Time,E52662,2024-06-06T21:24:26Z,London Office,London,England,UK,E7 6WS,Contoso Corporation,Operations,OPS-CORE,True,Member,8/26/2025 3:43:41 AM,GB,en-GB,,,,ruby.n.wilson@contoso.com,1,SMTP:ruby.n.wilson@contoso.com,0f589bcf-8882-4ac7-b35e-909a38885221,Chao Shao,chao.shao@contoso.com,chao.shao@contoso.com,Director of Operations,0f589bcf-8882-4ac7-b35e-909a38885221,Operations,United Kingdom,Contoso Corporation,OPS-CORE,ruby.n.wilson,,,,,Microsoft_Entra_ID_Governance;Defender_Threat_Intelligence;Microsoft_Intune_Suite;Microsoft_365_Copilot;SPE_E5,TRUE
amelia.martin@contoso.com,Amelia Martin,91b9b4bb-f2d3-4bae-8b44-794ed45686bb,amelia.martin@contoso.com,Amelia,Martin,Support Engineer,IT,Full-Time,E12873,2022-12-03T17:54:45Z,Calgary Office,Calgary,Alberta,Canada,N9S 6S2,Contoso Corporation,Technology,TECH-IT,True,Member,9/25/2023 4:54:46 PM,CA,en-CA,,,,amelia.martin@contoso.com,2,SMTP:amelia.martin@contoso.com; smtp:amelia.martin@contoso.com,892649b3-5d18-4fea-9d8e-705b8d09014e,Andrew Quinn,andrew.quinn@contoso.com,andrew.quinn@contoso.com,IT Manager,892649b3-5d18-4fea-9d8e-705b8d09014e,Technology,Canada,Contoso Corporation,TECH-IT,amelia.martin,,,,,Microsoft_Entra_ID_Governance;Defender_Threat_Intelligence;Microsoft_Intune_Suite;Microsoft_365_Copilot;SPE_E5,TRUE
